1124933	0	0	0	0	0	0	0	0	0	0
120211	0	0	0	0	0	0	0	0	0	0
1124930	0	0	0	0	0	0	0	0	0	0
111124	0	0	0	0	0	0	0	0	0	0
263567	0	0	0	0	0	0	0	0	0	0
1124927	0	0	0	0	0	0	0	0	0	0
166021	0	0	0	0	0	0	0	0	0	0
1124926	0	0	0	0	0	0	0	0	0	0
272899	0	0	0	0	0	0	0	0	0	0
331496	0	0	0	0	0	0	0	0	0	0
1124923	0	0	0	0	0	0	0	0	0	0
155640	0	0	0	0	0	0	0	0	0	0
316294	0	0	0	0	0	0	0	0	0	0
155811	0	0	0	0	0	0	0	0	0	0
292931	0	0	0	0	0	0	0	0	0	0
272328	0	0	0	0	0	0	0	0	0	0
245541	0	0	0	0	0	0	0	0	0	0
184604	0	0	0	0	0	0	0	0	0	0
285691	0	0	0	0	0	0	0	0	0	0
135479	0	0	0	0	0	0	0	0	0	0
1124913	0	0	0	0	0	0	0	0	0	0
1124911	0	0	0	0	0	0	0	0	0	0
1124905	0	0	0	0	0	0	0	0	0	0
1124901	0	0	0	0	0	0	0	0	0	0
1124888	0	0	0	0	0	0	0	0	0	0
1124887	0	0	0	0	0	0	0	0	0	0
1124886	0	0	0	0	0	0	0	0	0	0
1124881	0	0	0	0	0	0	0	0	0	0
1124868	0	0	0	0	0	0	0	0	0	0
1124865	0	0	0	0	0	0	0	0	0	0
1124858	0	0	0	0	0	0	0	0	0	0
1124857	0	0	0	0	0	0	0	0	0	0
1124839	0	0	0	0	0	0	0	0	0	0
1124832	0	0	0	0	0	0	0	0	0	0
1124831	0	0	0	0	0	0	0	0	0	0
1124828	0	0	0	0	0	0	0	0	0	0
1124827	0	0	0	0	0	0	0	0	0	0
1124817	0	0	0	0	0	0	0	0	0	0
1135768	0	0	0	0	0	0	0	0	0	0
1124807	0	0	0	0	0	0	0	0	0	0
1124804	0	0	0	0	0	0	0	0	0	0
1124803	0	0	0	0	0	0	0	0	0	0
1124797	0	0	0	0	0	0	0	0	0	0
1124795	0	0	0	0	0	0	0	0	0	0
1124722	0	0	0	0	0	0	0	0	0	0
1124714	0	0	0	0	0	0	0	0	0	0
1124706	0	0	0	0	0	0	0	0	0	0
1124703	0	0	0	0	0	0	0	0	0	0
1124702	0	0	0	0	0	0	0	0	0	0
1124699	0	0	0	0	0	0	0	0	0	0
1124696	0	0	0	0	0	0	0	0	0	0
1124691	0	0	0	0	0	0	0	0	0	0
1124684	0	0	0	0	0	0	0	0	0	0
1124680	0	0	0	0	0	0	0	0	0	0
1124670	0	0	0	0	0	0	0	0	0	0
1124668	0	0	0	0	0	0	0	0	0	0
1124662	0	0	0	0	0	0	0	0	0	0
1124655	0	0	0	0	0	0	0	0	0	0
1124650	0	0	0	0	0	0	0	0	0	0
1124631	0	0	0	0	0	0	0	0	0	0
1124627	0	0	0	0	0	0	0	0	0	0
1124623	0	0	0	0	0	0	0	0	0	0
1124611	0	0	0	0	0	0	0	0	0	0
1124605	0	0	0	0	0	0	0	0	0	0
1124603	0	0	0	0	0	0	0	0	0	0
1124587	0	0	0	0	0	0	0	0	0	0
1124581	0	0	0	0	0	0	0	0	0	0
1124576	0	0	0	0	0	0	0	0	0	0
1124573	0	0	0	0	0	0	0	0	0	0
1135738	0	0	0	0	0	0	0	0	0	0
1124527	0	0	0	0	0	0	0	0	0	0
1124526	0	0	0	0	0	0	0	0	0	0
1124518	0	0	0	0	0	0	0	0	0	0
1124517	0	0	0	0	0	0	0	0	0	0
1124510	0	0	0	0	0	0	0	0	0	0
1124504	0	0	0	0	0	0	0	0	0	0
1124501	0	0	0	0	0	0	0	0	0	0
1124499	0	0	0	0	0	0	0	0	0	0
1124498	0	0	0	0	0	0	0	0	0	0
1124485	0	0	0	0	0	0	0	0	0	0
1124484	0	0	0	0	0	0	0	0	0	0
1124477	0	0	0	0	0	0	0	0	0	0
1124469	0	0	0	0	0	0	0	0	0	0
1124464	0	0	0	0	0	0	0	0	0	0
1124448	0	0	0	0	0	0	0	0	0	0
1124446	0	0	0	0	0	0	0	0	0	0
1124429	0	0	0	0	0	0	0	0	0	0
1124423	0	0	0	0	0	0	0	0	0	0
1124422	0	0	0	0	0	0	0	0	0	0
1124416	0	0	0	0	0	0	0	0	0	0
1124408	0	0	0	0	0	0	0	0	0	0
1124406	0	0	0	0	0	0	0	0	0	0
1124399	0	0	0	0	0	0	0	0	0	0
1124395	0	0	0	0	0	0	0	0	0	0
1124388	0	0	0	0	0	0	0	0	0	0
1135715	0	0	0	0	0	0	0	0	0	0
1124378	0	0	0	0	0	0	0	0	0	0
1124365	0	0	0	0	0	0	0	0	0	0
1124357	0	0	0	0	0	0	0	0	0	0
1124350	0	0	0	0	0	0	0	0	0	0
1124325	0	0	0	0	0	0	0	0	0	0
1136834	0	0	0	0	0	0	0	0	0	0
1124313	0	0	0	0	0	0	0	0	0	0
1124296	0	0	0	0	0	0	0	0	0	0
1135702	0	0	0	0	0	0	0	0	0	0
1124268	0	0	0	0	0	0	0	0	0	0
1124262	0	0	0	0	0	0	0	0	0	0
1124259	0	0	0	0	0	0	0	0	0	0
1124252	0	0	0	0	0	0	0	0	0	0
1124246	0	0	0	0	0	0	0	0	0	0
1124244	0	0	0	0	0	0	0	0	0	0
1124238	0	0	0	0	0	0	0	0	0	0
1135695	0	0	0	0	0	0	0	0	0	0
1124227	0	0	0	0	0	0	0	0	0	0
1124219	0	0	0	0	0	0	0	0	0	0
1124202	0	0	0	0	0	0	0	0	0	0
1124184	0	0	0	0	0	0	0	0	0	0
1124181	0	0	0	0	0	0	0	0	0	0
1124172	0	0	0	0	0	0	0	0	0	0
1124170	0	0	0	0	0	0	0	0	0	0
1135687	0	0	0	0	0	0	0	0	0	0
1124152	0	0	0	0	0	0	0	0	0	0
1124149	0	0	0	0	0	0	0	0	0	0
1124145	0	0	0	0	0	0	0	0	0	0
1124143	0	0	0	0	0	0	0	0	0	0
1124140	0	0	0	0	0	0	0	0	0	0
1124135	0	0	0	0	0	0	0	0	0	0
1124131	0	0	0	0	0	0	0	0	0	0
1124129	0	0	0	0	0	0	0	0	0	0
1124122	0	0	0	0	0	0	0	0	0	0
1124114	0	0	0	0	0	0	0	0	0	0
1124103	0	0	0	0	0	0	0	0	0	0
1124102	0	0	0	0	0	0	0	0	0	0
1124100	0	0	0	0	0	0	0	0	0	0
1124090	0	0	0	0	0	0	0	0	0	0
1124089	0	0	0	0	0	0	0	0	0	0
1124085	0	0	0	0	0	0	0	0	0	0
1124083	0	0	0	0	0	0	0	0	0	0
1124076	0	0	0	0	0	0	0	0	0	0
1124074	0	0	0	0	0	0	0	0	0	0
1124073	0	0	0	0	0	0	0	0	0	0
1124067	0	0	0	0	0	0	0	0	0	0
1124061	0	0	0	0	0	0	0	0	0	0
1124059	0	0	0	0	0	0	0	0	0	0
1124053	0	0	0	0	0	0	0	0	0	0
1124033	0	0	0	0	0	0	0	0	0	0
1124028	0	0	0	0	0	0	0	0	0	0
1124024	0	0	0	0	0	0	0	0	0	0
1124006	0	0	0	0	0	0	0	0	0	0
1124004	0	0	0	0	0	0	0	0	0	0
1135670	0	0	0	0	0	0	0	0	0	0
1123993	0	0	0	0	0	0	0	0	0	0
1123973	0	0	0	0	0	0	0	0	0	0
1123969	0	0	0	0	0	0	0	0	0	0
1123968	0	0	0	0	0	0	0	0	0	0
1123950	0	0	0	0	0	0	0	0	0	0
1123943	0	0	0	0	0	0	0	0	0	0
1123942	0	0	0	0	0	0	0	0	0	0
1123939	0	0	0	0	0	0	0	0	0	0
1123938	0	0	0	0	0	0	0	0	0	0
1123930	0	0	0	0	0	0	0	0	0	0
1135663	0	0	0	0	0	0	0	0	0	0
1123927	0	0	0	0	0	0	0	0	0	0
1123924	0	0	0	0	0	0	0	0	0	0
1123912	0	0	0	0	0	0	0	0	0	0
1123911	0	0	0	0	0	0	0	0	0	0
1123898	0	0	0	0	0	0	0	0	0	0
1123890	0	0	0	0	0	0	0	0	0	0
1123888	0	0	0	0	0	0	0	0	0	0
1123876	0	0	0	0	0	0	0	0	0	0
1123847	0	0	0	0	0	0	0	0	0	0
1123838	0	0	0	0	0	0	0	0	0	0
1123836	0	0	0	0	0	0	0	0	0	0
1123835	0	0	0	0	0	0	0	0	0	0
1123833	0	0	0	0	0	0	0	0	0	0
1123832	0	0	0	0	0	0	0	0	0	0
1123827	0	0	0	0	0	0	0	0	0	0
1123822	0	0	0	0	0	0	0	0	0	0
1123810	0	0	0	0	0	0	0	0	0	0
1123795	0	0	0	0	0	0	0	0	0	0
1123794	0	0	0	0	0	0	0	0	0	0
1123786	0	0	0	0	0	0	0	0	0	0
1123769	0	0	0	0	0	0	0	0	0	0
1123765	0	0	0	0	0	0	0	0	0	0
1123755	0	0	0	0	0	0	0	0	0	0
1123751	0	0	0	0	0	0	0	0	0	0
1123750	0	0	0	0	0	0	0	0	0	0
1123746	0	0	0	0	0	0	0	0	0	0
1123734	0	0	0	0	0	0	0	0	0	0
1123729	0	0	0	0	0	0	0	0	0	0
1123708	0	0	0	0	0	0	0	0	0	0
1123680	0	0	0	0	0	0	0	0	0	0
1123672	0	0	0	0	0	0	0	0	0	0
1123663	0	0	0	0	0	0	0	0	0	0
1123657	0	0	0	0	0	0	0	0	0	0
1123656	0	0	0	0	0	0	0	0	0	0
1123655	0	0	0	0	0	0	0	0	0	0
1123644	0	0	0	0	0	0	0	0	0	0
1123631	0	0	0	0	0	0	0	0	0	0
1123627	0	0	0	0	0	0	0	0	0	0
1123626	0	0	0	0	0	0	0	0	0	0
1123623	0	0	0	0	0	0	0	0	0	0
1123621	0	0	0	0	0	0	0	0	0	0
1123606	0	0	0	0	0	0	0	0	0	0
1123589	0	0	0	0	0	0	0	0	0	0
1123585	0	0	0	0	0	0	0	0	0	0
1135622	0	0	0	0	0	0	0	0	0	0
1123578	0	0	0	0	0	0	0	0	0	0
1123561	0	0	0	0	0	0	0	0	0	0
1123559	0	0	0	0	0	0	0	0	0	0
1123554	0	0	0	0	0	0	0	0	0	0
1123545	0	0	0	0	0	0	0	0	0	0
1135619	0	0	0	0	0	0	0	0	0	0
1123541	0	0	0	0	0	0	0	0	0	0
1123540	0	0	0	0	0	0	0	0	0	0
1123534	0	0	0	0	0	0	0	0	0	0
1136825	0	0	0	0	0	0	0	0	0	0
1123514	0	0	0	0	0	0	0	0	0	0
1123511	0	0	0	0	0	0	0	0	0	0
1123497	0	0	0	0	0	0	0	0	0	0
1123477	0	0	0	0	0	0	0	0	0	0
1123471	0	0	0	0	0	0	0	0	0	0
1123466	0	0	0	0	0	0	0	0	0	0
1123446	0	0	0	0	0	0	0	0	0	0
1123439	0	0	0	0	0	0	0	0	0	0
1123426	0	0	0	0	0	0	0	0	0	0
1123412	0	0	0	0	0	0	0	0	0	0
1123411	0	0	0	0	0	0	0	0	0	0
1123405	0	0	0	0	0	0	0	0	0	0
1123402	0	0	0	0	0	0	0	0	0	0
1123397	0	0	0	0	0	0	0	0	0	0
1123391	0	0	0	0	0	0	0	0	0	0
1123384	0	0	0	0	0	0	0	0	0	0
1123374	0	0	0	0	0	0	0	0	0	0
1123366	0	0	0	0	0	0	0	0	0	0
1123355	0	0	0	0	0	0	0	0	0	0
1123328	0	0	0	0	0	0	0	0	0	0
1123313	0	0	0	0	0	0	0	0	0	0
1123310	0	0	0	0	0	0	0	0	0	0
1123306	0	0	0	0	0	0	0	0	0	0
1123303	0	0	0	0	0	0	0	0	0	0
1123300	0	0	0	0	0	0	0	0	0	0
1123288	0	0	0	0	0	0	0	0	0	0
1123279	0	0	0	0	0	0	0	0	0	0
1123278	0	0	0	0	0	0	0	0	0	0
1123276	0	0	0	0	0	0	0	0	0	0
1135589	0	0	0	0	0	0	0	0	0	0
1123249	0	0	0	0	0	0	0	0	0	0
1123223	0	0	0	0	0	0	0	0	0	0
1123214	0	0	0	0	0	0	0	0	0	0
1123207	0	0	0	0	0	0	0	0	0	0
1123206	0	0	0	0	0	0	0	0	0	0
1123171	0	0	0	0	0	0	0	0	0	0
1123160	0	0	0	0	0	0	0	0	0	0
1123159	0	0	0	0	0	0	0	0	0	0
1123156	0	0	0	0	0	0	0	0	0	0
1123155	0	0	0	0	0	0	0	0	0	0
1123151	0	0	0	0	0	0	0	0	0	0
1123149	0	0	0	0	0	0	0	0	0	0
1123142	0	0	0	0	0	0	0	0	0	0
1123136	0	0	0	0	0	0	0	0	0	0
1123123	0	0	0	0	0	0	0	0	0	0
1135576	0	0	0	0	0	0	0	0	0	0
1123112	0	0	0	0	0	0	0	0	0	0
1123103	0	0	0	0	0	0	0	0	0	0
1123086	0	0	0	0	0	0	0	0	0	0
1123082	0	0	0	0	0	0	0	0	0	0
1123074	0	0	0	0	0	0	0	0	0	0
1123068	0	0	0	0	0	0	0	0	0	0
1123061	0	0	0	0	0	0	0	0	0	0
1123043	0	0	0	0	0	0	0	0	0	0
1123022	0	0	0	0	0	0	0	0	0	0
1135568	0	0	0	0	0	0	0	0	0	0
1123014	0	0	0	0	0	0	0	0	0	0
1123010	0	0	0	0	0	0	0	0	0	0
1122993	0	0	0	0	0	0	0	0	0	0
1135564	0	0	0	0	0	0	0	0	0	0
1135563	0	0	0	0	0	0	0	0	0	0
1122952	0	0	0	0	0	0	0	0	0	0
1122951	0	0	0	0	0	0	0	0	0	0
1122943	0	0	0	0	0	0	0	0	0	0
1122936	0	0	0	0	0	0	0	0	0	0
1122923	0	0	0	0	0	0	0	0	0	0
1122897	0	0	0	0	0	0	0	0	0	0
1122888	0	0	0	0	0	0	0	0	0	0
1122869	0	0	0	0	0	0	0	0	0	0
1122868	0	0	0	0	0	0	0	0	0	0
1122860	0	0	0	0	0	0	0	0	0	0
1135552	0	0	0	0	0	0	0	0	0	0
1122842	0	0	0	0	0	0	0	0	0	0
1122838	0	0	0	0	0	0	0	0	0	0
1122830	0	0	0	0	0	0	0	0	0	0
1136818	0	0	0	0	0	0	0	0	0	0
1122824	0	0	0	0	0	0	0	0	0	0
1122823	0	0	0	0	0	0	0	0	0	0
1122818	0	0	0	0	0	0	0	0	0	0
1122814	0	0	0	0	0	0	0	0	0	0
1122800	0	0	0	0	0	0	0	0	0	0
1122781	0	0	0	0	0	0	0	0	0	0
1122780	0	0	0	0	0	0	0	0	0	0
1122778	0	0	0	0	0	0	0	0	0	0
1122774	0	0	0	0	0	0	0	0	0	0
1122769	0	0	0	0	0	0	0	0	0	0
1135546	0	0	0	0	0	0	0	0	0	0
1122767	0	0	0	0	0	0	0	0	0	0
1122762	0	0	0	0	0	0	0	0	0	0
1122759	0	0	0	0	0	0	0	0	0	0
1122757	0	0	0	0	0	0	0	0	0	0
1135544	0	0	0	0	0	0	0	0	0	0
1122745	0	0	0	0	0	0	0	0	0	0
1122722	0	0	0	0	0	0	0	0	0	0
1122714	0	0	0	0	0	0	0	0	0	0
1135541	0	0	0	0	0	0	0	0	0	0
1122708	0	0	0	0	0	0	0	0	0	0
1122705	0	0	0	0	0	0	0	0	0	0
1122695	0	0	0	0	0	0	0	0	0	0
1122687	0	0	0	0	0	0	0	0	0	0
1122672	0	0	0	0	0	0	0	0	0	0
1122649	0	0	0	0	0	0	0	0	0	0
1122640	0	0	0	0	0	0	0	0	0	0
1122639	0	0	0	0	0	0	0	0	0	0
1122631	0	0	0	0	0	0	0	0	0	0
1122619	0	0	0	0	0	0	0	0	0	0
1135529	0	0	0	0	0	0	0	0	0	0
1122584	0	0	0	0	0	0	0	0	0	0
1122574	0	0	0	0	0	0	0	0	0	0
1122557	0	0	0	0	0	0	0	0	0	0
1122546	0	0	0	0	0	0	0	0	0	0
1122529	0	0	0	0	0	0	0	0	0	0
1122510	0	0	0	0	0	0	0	0	0	0
1135522	0	0	0	0	0	0	0	0	0	0
1122502	0	0	0	0	0	0	0	0	0	0
1122501	0	0	0	0	0	0	0	0	0	0
1122495	0	0	0	0	0	0	0	0	0	0
1122473	0	0	0	0	0	0	0	0	0	0
1122467	0	0	0	0	0	0	0	0	0	0
1122450	0	0	0	0	0	0	0	0	0	0
1122437	0	0	0	0	0	0	0	0	0	0
1122434	0	0	0	0	0	0	0	0	0	0
1122433	0	0	0	0	0	0	0	0	0	0
1122402	0	0	0	0	0	0	0	0	0	0
1122381	0	0	0	0	0	0	0	0	0	0
1122373	0	0	0	0	0	0	0	0	0	0
1122362	0	0	0	0	0	0	0	0	0	0
1122357	0	0	0	0	0	0	0	0	0	0
1135502	0	0	0	0	0	0	0	0	0	0
1122345	0	0	0	0	0	0	0	0	0	0
1122343	0	0	0	0	0	0	0	0	0	0
1122338	0	0	0	0	0	0	0	0	0	0
1122320	0	0	0	0	0	0	0	0	0	0
1122314	0	0	0	0	0	0	0	0	0	0
1122308	0	0	0	0	0	0	0	0	0	0
1122307	0	0	0	0	0	0	0	0	0	0
1122305	0	0	0	0	0	0	0	0	0	0
1122301	0	0	0	0	0	0	0	0	0	0
1122296	0	0	0	0	0	0	0	0	0	0
1122290	0	0	0	0	0	0	0	0	0	0
1122287	0	0	0	0	0	0	0	0	0	0
1122283	0	0	0	0	0	0	0	0	0	0
1122263	0	0	0	0	0	0	0	0	0	0
1122253	0	0	0	0	0	0	0	0	0	0
1136813	0	0	0	0	0	0	0	0	0	0
1122250	0	0	0	0	0	0	0	0	0	0
1122236	0	0	0	0	0	0	0	0	0	0
1122215	0	0	0	0	0	0	0	0	0	0
1122212	0	0	0	0	0	0	0	0	0	0
1122184	0	0	0	0	0	0	0	0	0	0
1122173	0	0	0	0	0	0	0	0	0	0
1135483	0	0	0	0	0	0	0	0	0	0
1135480	0	0	0	0	0	0	0	0	0	0
1122153	0	0	0	0	0	0	0	0	0	0
1122151	0	0	0	0	0	0	0	0	0	0
1122150	0	0	0	0	0	0	0	0	0	0
1122149	0	0	0	0	0	0	0	0	0	0
1122125	0	0	0	0	0	0	0	0	0	0
1122124	0	0	0	0	0	0	0	0	0	0
1122109	0	0	0	0	0	0	0	0	0	0
1122084	0	0	0	0	0	0	0	0	0	0
1122073	0	0	0	0	0	0	0	0	0	0
1122068	0	0	0	0	0	0	0	0	0	0
1122064	0	0	0	0	0	0	0	0	0	0
1122057	0	0	0	0	0	0	0	0	0	0
1122050	0	0	0	0	0	0	0	0	0	0
1122049	0	0	0	0	0	0	0	0	0	0
1135467	0	0	0	0	0	0	0	0	0	0
1122034	0	0	0	0	0	0	0	0	0	0
1122031	0	0	0	0	0	0	0	0	0	0
1135462	0	0	0	0	0	0	0	0	0	0
1122004	0	0	0	0	0	0	0	0	0	0
1135460	0	0	0	0	0	0	0	0	0	0
1121972	0	0	0	0	0	0	0	0	0	0
1121954	0	0	0	0	0	0	0	0	0	0
1121937	0	0	0	0	0	0	0	0	0	0
1121931	0	0	0	0	0	0	0	0	0	0
1121925	0	0	0	0	0	0	0	0	0	0
1121915	0	0	0	0	0	0	0	0	0	0
1121913	0	0	0	0	0	0	0	0	0	0
1121910	0	0	0	0	0	0	0	0	0	0
1135448	0	0	0	0	0	0	0	0	0	0
1121906	0	0	0	0	0	0	0	0	0	0
1121889	0	0	0	0	0	0	0	0	0	0
1121886	0	0	0	0	0	0	0	0	0	0
1121874	0	0	0	0	0	0	0	0	0	0
1121873	0	0	0	0	0	0	0	0	0	0
1121866	0	0	0	0	0	0	0	0	0	0
1121864	0	0	0	0	0	0	0	0	0	0
1135434	0	0	0	0	0	0	0	0	0	0
1121819	0	0	0	0	0	0	0	0	0	0
1121818	0	0	0	0	0	0	0	0	0	0
1121814	0	0	0	0	0	0	0	0	0	0
1135433	0	0	0	0	0	0	0	0	0	0
1121813	0	0	0	0	0	0	0	0	0	0
1121809	0	0	0	0	0	0	0	0	0	0
1121802	0	0	0	0	0	0	0	0	0	0
1121798	0	0	0	0	0	0	0	0	0	0
1121759	0	0	0	0	0	0	0	0	0	0
1135429	0	0	0	0	0	0	0	0	0	0
1121750	0	0	0	0	0	0	0	0	0	0
1121742	0	0	0	0	0	0	0	0	0	0
1121736	0	0	0	0	0	0	0	0	0	0
1121731	0	0	0	0	0	0	0	0	0	0
1121709	0	0	0	0	0	0	0	0	0	0
1121699	0	0	0	0	0	0	0	0	0	0
1121687	0	0	0	0	0	0	0	0	0	0
1121674	0	0	0	0	0	0	0	0	0	0
1121670	0	0	0	0	0	0	0	0	0	0
1121666	0	0	0	0	0	0	0	0	0	0
1121638	0	0	0	0	0	0	0	0	0	0
1121637	0	0	0	0	0	0	0	0	0	0
1121632	0	0	0	0	0	0	0	0	0	0
1121631	0	0	0	0	0	0	0	0	0	0
1121627	0	0	0	0	0	0	0	0	0	0
1121612	0	0	0	0	0	0	0	0	0	0
1121606	0	0	0	0	0	0	0	0	0	0
1121595	0	0	0	0	0	0	0	0	0	0
1135410	0	0	0	0	0	0	0	0	0	0
1121559	0	0	0	0	0	0	0	0	0	0
1121557	0	0	0	0	0	0	0	0	0	0
1121551	0	0	0	0	0	0	0	0	0	0
1121548	0	0	0	0	0	0	0	0	0	0
1121542	0	0	0	0	0	0	0	0	0	0
1121541	0	0	0	0	0	0	0	0	0	0
1121534	0	0	0	0	0	0	0	0	0	0
1121485	0	0	0	0	0	0	0	0	0	0
1135403	0	0	0	0	0	0	0	0	0	0
1121483	0	0	0	0	0	0	0	0	0	0
1121481	0	0	0	0	0	0	0	0	0	0
1121479	0	0	0	0	0	0	0	0	0	0
1121474	0	0	0	0	0	0	0	0	0	0
1121473	0	0	0	0	0	0	0	0	0	0
1121466	0	0	0	0	0	0	0	0	0	0
1135399	0	0	0	0	0	0	0	0	0	0
1135398	0	0	0	0	0	0	0	0	0	0
1121451	0	0	0	0	0	0	0	0	0	0
1121450	0	0	0	0	0	0	0	0	0	0
1121441	0	0	0	0	0	0	0	0	0	0
1121440	0	0	0	0	0	0	0	0	0	0
1121430	0	0	0	0	0	0	0	0	0	0
1121426	0	0	0	0	0	0	0	0	0	0
1121424	0	0	0	0	0	0	0	0	0	0
1121412	0	0	0	0	0	0	0	0	0	0
1121408	0	0	0	0	0	0	0	0	0	0
1121407	0	0	0	0	0	0	0	0	0	0
1121402	0	0	0	0	0	0	0	0	0	0
1121383	0	0	0	0	0	0	0	0	0	0
1121382	0	0	0	0	0	0	0	0	0	0
1121379	0	0	0	0	0	0	0	0	0	0
1121364	0	0	0	0	0	0	0	0	0	0
1121359	0	0	0	0	0	0	0	0	0	0
1121355	0	0	0	0	0	0	0	0	0	0
1121344	0	0	0	0	0	0	0	0	0	0
1121336	0	0	0	0	0	0	0	0	0	0
1121327	0	0	0	0	0	0	0	0	0	0
1121321	0	0	0	0	0	0	0	0	0	0
1121309	0	0	0	0	0	0	0	0	0	0
1121308	0	0	0	0	0	0	0	0	0	0
1121289	0	0	0	0	0	0	0	0	0	0
1121282	0	0	0	0	0	0	0	0	0	0
1135377	0	0	0	0	0	0	0	0	0	0
1121264	0	0	0	0	0	0	0	0	0	0
1121260	0	0	0	0	0	0	0	0	0	0
1121245	0	0	0	0	0	0	0	0	0	0
1121244	0	0	0	0	0	0	0	0	0	0
1121214	0	0	0	0	0	0	0	0	0	0
1121206	0	0	0	0	0	0	0	0	0	0
1121205	0	0	0	0	0	0	0	0	0	0
1135369	0	0	0	0	0	0	0	0	0	0
1121184	0	0	0	0	0	0	0	0	0	0
1121183	0	0	0	0	0	0	0	0	0	0
1121177	0	0	0	0	0	0	0	0	0	0
1121167	0	0	0	0	0	0	0	0	0	0
1121152	0	0	0	0	0	0	0	0	0	0
1121128	0	0	0	0	0	0	0	0	0	0
1135363	0	0	0	0	0	0	0	0	0	0
1121120	0	0	0	0	0	0	0	0	0	0
1121113	0	0	0	0	0	0	0	0	0	0
1135360	0	0	0	0	0	0	0	0	0	0
1121058	0	0	0	0	0	0	0	0	0	0
1121048	0	0	0	0	0	0	0	0	0	0
1121039	0	0	0	0	0	0	0	0	0	0
1121033	0	0	0	0	0	0	0	0	0	0
1121029	0	0	0	0	0	0	0	0	0	0
